collo_1,collo_2,MI,Xsq,Gsq,count,src,timestep
一國兩制,臺灣,3.552405701636617,99.69733777227144,32.56579918863137,10,weibo,9
回到,臺灣,2.7790982604066907,71.23189261383999,31.143605871446873,14,weibo,9
不了,臺灣,2.736662994086294,68.46508687090483,30.397074237038897,14,weibo,9
✨,臺灣,2.8556291975861097,70.98068950085172,30.18038540810792,13,weibo,9
離,臺灣,3.175336052556794,79.81037184164524,30.131112629545438,11,weibo,9
一個,臺灣,0.9449398917572156,35.30057554733623,27.839190723102263,78,weibo,9
赴,臺灣,3.0054110511144816,68.75275589592492,27.662262044188804,11,weibo,9
含,臺灣,3.1898356222519086,73.46976628274203,27.585448371197778,10,weibo,9
喜歡,臺灣,1.3330187950639563,35.38804661746249,24.96514158241788,38,weibo,9
比如,臺灣,2.7830186297780335,56.17061876714359,24.522841237420824,11,weibo,9
？,臺灣,0.8380447268025812,30.04204795170716,24.39590957921321,85,weibo,9
臺灣,腔,5.910065155424502,23177.03827847984,3136.616752021482,392,weibo,9
臺灣,問題,3.8870084429564473,5408.106400614805,1558.7763401581437,413,weibo,9
臺灣,嘉賓,5.502395508728532,9123.507190649658,1384.0737694287643,207,weibo,9
臺灣,藝人,4.709775359209956,5883.512612364617,1215.4624743970337,239,weibo,9
臺灣,稱呼,5.022388826805527,4997.600728247553,910.1446666979575,161,weibo,9
臺灣,#,1.9232591556346295,1442.8334752039225,853.9652505673548,683,weibo,9
臺灣,偶像劇,5.388286659201633,4989.8866343281725,788.6374138128356,123,weibo,9
臺灣,風味,5.587438895263191,4217.808038808018,620.6693922862369,90,weibo,9
臺灣,上空,4.484081510759869,1889.4989693796247,427.1051551673942,91,weibo,9
臺灣,綜藝,4.746522337058077,2048.7895535758094,416.45231787160225,81,weibo,9
臺灣,人民,3.9571422482849163,1396.2570293425426,390.1617622984342,101,weibo,9
臺灣,演藝界,5.4896196943012985,2532.303663697115,385.4977479948303,58,weibo,9
臺灣,學生,3.9029407209911207,1297.9670601436042,370.5898133351063,98,weibo,9
臺灣,媒體報道,4.898284358559899,1812.192819070317,346.5016067849489,64,weibo,9
臺灣,的,0.8187409680028555,418.42445918188355,344.6402460038238,1195,weibo,9
臺灣,漁船,4.965248599108724,1844.7437263720713,343.40420171996965,62,weibo,9
臺灣,西南,4.603982356270861,1409.2435706586698,303.3844774282207,62,weibo,9
臺灣,民衆,4.121023539912652,1147.1915338080896,300.15203283976916,73,weibo,9
臺灣,陸委會,4.469751016796833,1314.4244933581167,298.76923088417163,64,weibo,9
臺灣,是,1.33545601712292,416.5641029346788,294.94836274856505,441,weibo,9
臺灣,##,2.1117712266744553,530.9440160937808,293.7913929976415,204,weibo,9
臺灣,旅行,4.2917355299556625,1201.2902022682206,293.4255814679557,67,weibo,9
臺灣,高雄,4.731174372724641,1425.2309825217637,291.44235498115563,57,weibo,9
臺灣,傻事,5.877617940827791,2136.5926673258346,289.7423749037451,37,weibo,9
臺灣,旅遊,4.290601781338659,1074.8238673046774,262.6380674794573,60,weibo,9
臺灣,出售,4.43232989095032,1077.94161782212,248.73063130090515,54,weibo,9
臺灣,火山石,4.9875141259844264,1300.5862690101133,239.93239039206406,43,weibo,9
臺灣,迴歸,4.568276638176298,1084.1658767166573,236.76960240698133,49,weibo,9
臺灣,媒體,3.480890668914301,649.2622383724787,218.66682671818432,69,weibo,9
臺灣,金曲獎,4.526556653116169,964.7796028151887,214.275901220783,45,weibo,9
臺灣,空域,3.538529294782245,621.7036480738244,204.7519641452669,63,weibo,9
臺灣,首站,4.879566212617312,1061.1037921643417,204.37249328910295,38,weibo,9
臺灣,內部,4.793102121867843,890.2964764262024,177.53134579816128,34,weibo,9
臺灣,菜,4.460027321103528,774.648817914168,176.7303921578602,38,weibo,9
臺灣,防務,4.140936929962811,622.3681165988048,161.48835152771886,39,weibo,9
臺灣,赫茲,5.822322260782836,1165.4661427023564,159.8215733213333,21,weibo,9
臺灣,牌,4.640976563753063,724.4386691192888,153.60092524243456,31,weibo,9
臺灣,名嘴,4.603982356270861,704.5690815294043,151.63944430898997,31,weibo,9
臺灣,街頭,4.651004024040658,706.3658231826184,149.1618486610011,30,weibo,9
臺灣,小喫,4.325535571448047,607.1530318303709,146.24741854503733,33,weibo,9
臺灣,女孩,4.556676641492505,657.9610484894745,144.34282313721297,30,weibo,9
臺灣,作家,4.6217232303086435,667.9640367127505,142.7309977581362,29,weibo,9
臺灣,部署,4.58272909869278,648.6454815397364,140.8061434980907,29,weibo,9
臺灣,親綠,5.325535571448047,852.5354022500554,137.8437031884124,22,weibo,9
臺灣,商品,4.293053260332756,556.3233503932181,135.7691834101515,31,weibo,9
臺灣,美食,3.1503397576261616,355.41434092998486,135.7427620039561,50,weibo,9
臺灣,方案,4.896983265694721,707.1511850593699,135.2378208707586,25,weibo,9
臺灣,培英,5.953566794061089,975.5820155468755,132.0667261565697,16,weibo,9
臺灣,駐軍,5.127596193836138,737.6592553938934,128.73237528970986,22,weibo,9
臺灣,娛樂圈,4.479635605728676,558.6405930324355,126.43034752135753,27,weibo,9
臺灣,軍方,5.020680989919626,681.8716184545572,124.12345580232862,22,weibo,9
臺灣,網友,2.858120008578053,290.40520255758213,123.59310277638403,53,weibo,9
臺灣,北部,4.55302886447736,546.7866628862507,120.12530732260727,25,weibo,9
臺灣,競爭,4.921145316368712,633.5288772488457,119.9890057342373,22,weibo,9
臺灣,終將,5.423052077362309,748.7986705141515,116.74327804500922,18,weibo,9
臺灣,南昌,4.82803591197723,591.2351138789809,116.23910217490487,22,weibo,9
臺灣,女生,4.102710233366898,433.7265625154356,114.26785121874377,28,weibo,9
臺灣,索尼,5.2014943075046745,672.5206093312795,114.02813322854243,19,weibo,9
臺灣,宜蘭縣,5.631638699173727,774.0815676917882,112.18304301862085,16,weibo,9
臺灣,電梯,5.631638699173727,774.0815676917882,112.18304301862085,16,weibo,9
臺灣,明星,3.8380895766411527,377.27461974732825,110.44879837071545,30,weibo,9
臺灣,中央社,4.791295365162211,549.1341977160924,109.5687684895058,21,weibo,9
臺灣,運回,5.494135175423792,700.8176071095169,106.4822351769279,16,weibo,9
臺灣,本島,5.494135175423792,700.8176071095169,106.4822351769279,16,weibo,9
臺灣,年輕人,3.7836417926187766,337.12201710826605,100.83782710194357,28,weibo,9
臺灣,方向,3.4457721538623924,292.3872989864699,99.77863699053339,32,weibo,9
臺灣,居民,4.512994202675108,445.60873642709265,99.49210760736689,21,weibo,9
臺灣,線上,4.304473955920217,398.2743955905635,96.74294753590175,22,weibo,9
臺灣,附近,2.9969231632554707,235.98520898114214,95.42278112781909,38,weibo,9
臺灣,金鐘獎,2.8874776036033167,225.09824461717113,94.7635704425506,40,weibo,9
臺灣,二次,5.0466761984525705,505.49070169781356,91.06879475146522,16,weibo,9
臺灣,香蕉,3.6998102018153056,292.60877212180907,90.4559464661973,26,weibo,9
臺灣,美女,4.368604293339932,380.27863606340094,90.00924455558595,20,weibo,9
臺灣,日月潭,4.368604293339932,380.27863606340094,90.00924455558595,20,weibo,9
臺灣,好戲,5.731174372724641,623.7347487273919,87.63083568608529,12,weibo,9
臺灣,新竹市,5.301490097481396,533.0905717930784,86.97773597332942,14,weibo,9
臺灣,綠媒,4.568902943825764,398.4226127103386,86.96505563119749,18,weibo,9
臺灣,一次性,4.909172674702636,456.6753465992636,86.90430367322284,16,weibo,9
臺灣,省籍,5.953566794061088,609.7352961349623,82.53743506171136,10,weibo,9
臺灣,抓鬼們,5.953566794061088,609.7352961349623,82.53743506171136,10,weibo,9
臺灣,臺南市,5.538529294782245,542.781193820831,81.18439341615719,12,weibo,9
臺灣,同,3.6077919572193586,250.63495699965722,80.31800589240822,24,weibo,9
臺灣,交換,4.486440783633791,353.5464522610018,79.78675229158785,17,weibo,9
臺灣,滷肉飯,4.1354051170469015,301.8851645031371,78.49054501351856,19,weibo,9
臺灣,100,3.437551647057424,226.85909578964018,77.65659786088241,25,weibo,9
臺灣,先進,3.953566794061089,275.6236692602954,77.06730226830351,20,weibo,9
臺灣,知名,4.216601199894883,304.55342354822733,76.64120333345713,18,weibo,9
臺灣,警方,2.522014207999228,151.38202796663086,72.65570222261368,38,weibo,9
臺灣,正光,5.690532388227295,504.785804645611,71.79129827603057,10,weibo,9
臺灣,首富,5.690532388227295,504.785804645611,71.79129827603057,10,weibo,9
臺灣,基進,5.690532388227295,504.785804645611,71.79129827603057,10,weibo,9
臺灣,方面,3.0645981064498327,178.0244045285421,70.1911693100593,27,weibo,9
臺灣,青年,3.2137186913617617,187.6871545421099,69.97335085747702,25,weibo,9
臺灣,陪,3.7056392806175036,226.14070699719926,69.74431761084263,20,weibo,9
臺灣,新黨,3.6755820467613236,220.70501829144794,68.87481479950222,20,weibo,9
臺灣,那邊,3.9140384298744517,240.43129287163288,68.29109747771898,18,weibo,9
臺灣,電視劇,3.146211872003485,177.0413964379014,67.70383753988708,25,weibo,9
臺灣,騎行,4.368604293339933,285.2049266351794,67.50288040728948,15,weibo,9
臺灣,駐美,4.368604293339933,285.2049266351794,67.50288040728948,15,weibo,9
臺灣,治理,4.512994202675108,297.0671470559634,66.32272439962885,14,weibo,9
是,中國,3.7371897616170644,6946.047236563621,2102.0414469680345,600,weibo,9
其,中國,6.678691872687434,22404.77586384992,1736.842868563564,222,weibo,9
一個,中國,4.5945830786828745,5967.677021172099,1229.632476821538,267,weibo,9
純屬,中國,7.710548141737562,12500.745150063527,605.5766913397451,60,weibo,9
（,中國,3.2679359482359422,1153.8157188085918,414.13194200889194,148,weibo,9
對,中國,3.208278429462549,591.6726322074076,216.77514644700787,80,weibo,9
屬於,中國,5.431055313170597,992.2333289643581,138.31922937971302,24,weibo,9
“,中國,1.90792357043049,226.5897297978092,133.22231857108542,111,weibo,9
向,中國,3.8025575117327146,459.1472806928873,131.98837860596763,38,weibo,9
事關,中國,7.912182002907213,2878.615143403827,131.6537542119319,12,weibo,9
的,中國,0.9501467222610174,157.97716147023132,125.3647003101035,336,weibo,9
在,中國,1.6979853467761772,187.10560840041566,117.81806984367742,119,weibo,9
刪減,中國,6.857734218884836,1488.069633942002,105.35362687233396,13,weibo,9
人唱,中國,7.649147597073419,1995.7063124160936,98.91199399460325,10,weibo,9
刺激,中國,5.964649422801348,850.1085803230203,92.13058080525911,14,weibo,9
從,中國,3.118530883482456,232.3771029296012,88.00065021337964,34,weibo,9
生於,中國,5.611012468186648,659.3105603057038,84.45486382883395,14,weibo,9
就是,中國,2.657277712284054,170.68557754845202,76.97855833642936,38,weibo,9
損害,中國,5.824719161656874,659.11672434528,76.32904990070615,12,weibo,9
和,中國,1.802390913000369,118.12669812638872,71.75635155352921,66,weibo,9
牽制,中國,6.104827080849609,671.1877387605231,68.03752121546057,10,weibo,9
干涉,中國,4.857734218884836,352.88477318745976,64.00344633963985,13,weibo,9
對付,中國,5.774678479157278,529.8631184077999,62.82663480676466,10,weibo,9
新,中國,3.1093144718419223,155.89038832315623,59.21882819884785,23,weibo,9
挑釁,中國,4.403168355419355,250.7514243586604,55.68839501962634,13,weibo,9
涉及,中國,4.863818981345814,299.9421711960412,54.24774372886725,11,weibo,9
全,中國,4.277975983166208,210.31981568853774,49.32944220331862,12,weibo,9
不是,中國,2.5708485088472575,99.13994661715932,46.11902336426749,24,weibo,9
與,中國,1.95400217860184,75.10610387567971,43.34315922774756,35,weibo,9
爲,中國,1.9067510390931472,58.82106820013134,34.47300151355067,29,weibo,9
跟,中國,2.3061578866582266,53.77852635689054,27.4904865938886,17,weibo,9
只有,中國,2.7422570014649,58.35338254685802,25.47369758358033,12,weibo,9
以及,中國,3.0641850963522628,65.12318084022526,25.16069544071676,10,weibo,9
認爲,中國,2.990936114321624,61.02762950892571,24.252212852621636,10,weibo,9
《,中國,1.3575931512295756,34.554706277811505,24.10380582164096,36,weibo,9
目前,中國,2.652909515869618,44.68507122562018,20.160147101808693,10,weibo,9
—,中國,1.5299182447923756,29.795735073501536,19.704590260463444,24,weibo,9
來自,中國,2.6047534777149655,42.66576680354035,19.591795780483302,10,weibo,9
用,中國,2.0750797374555567,29.55379751718919,16.35816277533353,12,weibo,9
##,中國,1.2038370866807744,20.797510896607353,15.183080077006444,28,weibo,9
(,中國,1.9257710676551678,20.724404573453118,12.059613383239036,10,weibo,9
，,中國,0.27407272912202985,12.667390282707938,11.922336108055575,327,weibo,9
大,中國,1.786651120823354,19.2334978279053,11.715691593935096,11,weibo,9
我們,中國,1.1547523061812912,14.277544086040177,10.571360217355384,21,weibo,9
希望,中國,1.7685436929851763,17.08836574632384,10.469894448043595,10,weibo,9
很,中國,1.1356623923101514,12.470341532965428,9.284034354390716,19,weibo,9
：,中國,0.76986792457627,10.887491254450214,8.986576976827397,37,weibo,9
現在,中國,1.3834023375791809,11.96789764089194,8.27546834953515,12,weibo,9
。,中國,0.35094810374705626,6.452087573745249,5.942191590384823,106,weibo,9
；,中國,1.0783188385936746,7.649458617269978,5.788870621698056,13,weibo,9
#,中國,0.3462399274105703,4.0006883516735305,3.686519998996186,68,weibo,9
到,中國,0.7844852368541979,3.962719945376656,3.255655102231506,13,weibo,9
L,中國,0.6134829614315066,3.326873766618124,2.861344031272292,18,weibo,9
被,中國,0.5148638990700861,1.554034914402559,1.371069992460864,12,weibo,9
！,中國,0.26379112959962886,0.9136594811709703,0.8585527778139639,27,weibo,9
年,中國,0.17010227704436467,0.15407883182182106,0.14806474409552806,11,weibo,9
@,中國,-0.05093638316896801,-0.016324434227568182,-0.016515155005231597,13,weibo,9
說,中國,-0.11406476974098116,-0.06295933132505699,-0.06460724939755824,10,weibo,9
、,中國,-0.082348223981998,-0.10553644904010745,-0.10752028453353812,32,weibo,9
？,中國,-0.37506864034740417,-0.6845579459915447,-0.7433264869488108,10,weibo,9
你,中國,-0.5932326064395406,-1.7278860602961787,-1.9616031893956496,10,weibo,9
了,中國,-0.8575377950615723,-10.349648078462456,-12.34440854108653,28,weibo,9
中國,領土,7.378040762014722,48708.70947840292,2735.1779910036776,295,weibo,9
中國,廣東籍,7.7572452035362325,52323.02148095672,2514.186510952669,243,weibo,9
中國,臺灣籍,7.640733134883213,47829.833626267246,2399.874990028219,241,weibo,9
中國,原則,7.390559015679292,29145.08028683887,1622.9634879873536,175,weibo,9
中國,澳門,7.173624007518022,25457.53682144198,1563.8165346950834,178,weibo,9
中國,大陸,4.614696641025225,5512.849617191586,1124.9045034144156,243,weibo,9
中國,內政,7.61922629950574,17200.876381233975,867.5585916609841,88,weibo,9
中國,人,3.8713393064777963,2803.2055626715,788.8439389763607,219,weibo,9
中國,軍隊,6.58515236541121,4249.424774245732,343.1862071925102,45,weibo,9
中國,臺灣省,4.957424107243045,1549.518789505182,269.08383343004385,53,weibo,9
中國,主權,6.235638438851948,2579.059766517551,246.01020710619414,35,weibo,9
中國,人民,4.692510725540971,1056.2929208451585,206.66027369022126,44,weibo,9
中國,國防建設,7.887715135431641,3537.517724918809,164.06833445086053,15,weibo,9
中國,不可分割,4.688935271317144,790.026161440915,154.75230834094694,33,weibo,9
中國,古代史,7.887715135431641,3065.842889794326,142.18645022359883,13,weibo,9
中國,的,0.9854216268098573,178.0225495602618,139.95681465154996,351,weibo,9
中國,秋慶年,7.887715135431641,2830.006142062999,131.2461816310374,12,weibo,9
中國,軍事,3.9863310161296663,489.2345635048218,130.18695199277514,35,weibo,9
中國,施壓,6.717790133989329,1659.3475155882331,125.71976217666314,16,weibo,9
中國,分裂,4.599470166800567,581.9757625496436,118.60859605621624,26,weibo,9
中國,各,5.302752634710485,677.8808330789041,100.33433525291993,18,weibo,9
中國,長安,6.949115680095785,1465.0841180532982,99.50008189410671,12,weibo,9
中國,人唱,7.624680729597848,1961.950085352938,98.5727123326558,10,weibo,9
中國,神聖,5.428283516794344,660.1772770348088,92.17098147015027,16,weibo,9
中國,內地,4.249641298250923,343.0320017909159,81.495267089381,20,weibo,9
中國,近代,6.817325807540243,1112.575913346407,80.39763130153806,10,weibo,9
中國,足協盃,6.750211611681706,1061.1006096859612,79.1542132025679,10,weibo,9
中國,軍人,6.302752634710485,772.8490410750653,71.34732085462389,10,weibo,9
中國,歷史,3.5723596944677647,220.57570632181515,69.68762138453096,22,weibo,9
中國,國防,5.450309823124343,503.10171277493674,69.51420800146866,12,weibo,9
中國,收復,4.112928075830467,246.86176679771575,62.19534039972342,16,weibo,9
中國,駐,5.06174453520669,347.2128947978577,57.41023732074599,11,weibo,9
中國,周邊,4.9208819993668405,312.9257441520842,55.1710249941297,11,weibo,9
中國,”,1.3718131682448669,76.84173676045384,53.45884511620595,78,weibo,9
中國,開戰,4.090702157595496,151.62916080101817,38.5581566922001,10,weibo,9
中國,青年,3.8259389378449513,123.05919435260891,34.998017200068034,10,weibo,9
中國,市場,3.2918643185677485,87.24489568694916,30.83969197659069,11,weibo,9
中國,藝人,2.6499474882082774,66.85451339531484,30.204007264534663,15,weibo,9
中國,臺灣島,3.2789058927561174,78.44147935310608,27.86924730748307,10,weibo,9
中國,目前,2.6782617698026914,45.77998838637895,20.46395375522707,10,weibo,9
中國,<,1.0221315139800364,16.347211248352416,12.579208504374243,31,weibo,9
中國,##,0.8970561821305247,9.247144360449628,7.3681833835117665,23,weibo,9
中國,；,0.6753403478643731,2.2441929654531085,1.8985170570067469,10,weibo,9
中國,好,0.5257713616963997,1.621352574957681,1.426458155171038,12,weibo,9
中國,和,0.12711398207377894,0.1645325878686055,0.15974291027238952,21,weibo,9
中國,是,-0.22962826820180007,-1.0046074632632398,-1.0570876742162039,39,weibo,9
中國,有,-0.4441615132301079,-1.3489156655522851,-1.485735880528365,14,weibo,9
中國,在,-0.39917261131976955,-2.1844770306908603,-2.382914765924511,28,weibo,9
中國,！,-1.139960527451973,-7.970983321440037,-10.006791592911153,12,weibo,9
中國,#,-0.9144780815101841,-10.540979634177384,-12.706152741645333,25,weibo,9
中國,。,-0.8836448630968798,-20.2492985476683,-24.228017797934214,51,weibo,9
中國,，,-1.138155281023813,-87.67238714123344,-108.71331723918121,125,weibo,9
被,日本,5.1664598196010445,2212.409087910941,345.4966187523178,65,weibo,9
糾正,日本,7.296297612573186,4194.61622403997,224.15372110321226,27,weibo,9
，,日本,1.3925043545402593,164.2205494421943,116.55700313987546,153,weibo,9
、,日本,2.623695480571337,196.3396452921111,89.98955537737677,45,weibo,9
認爲,日本,5.3426302462952195,425.13263418802194,60.52043465106245,11,weibo,9
